"","SrcID","cultivar_notes"
"158222",207559,""
"158223",245680,""
"158224",209247,""
"158225",255541,""
"158226",255582,""
"158227",253795,""
"158228",245962,""
"158229",246299,""
"158230",210895,""
"158231",247742,""
"158232",247920,""
"158233",30386,""
"158234",117301,""
"158235",117596,""
"158236",235013,""
"158237",125581,""
"158238",144060,""
"158239",119757,""
"158240",115456,""
"158241",44659,""
"158242",83056,""
"158243",44686,""
"158244",21254,""
"158245",84682,""
"158246",23358,""
"158247",64619,""
"158248",541,""
"158249",604,""
"158250",603,""
"158251",605,""
"158252",33422,""
"158253",107798,""
"158254",107777,""
"158255",255350,""
"158256",70424,""
"158257",252570,""
"158258",255349,""
"158259",27111,""
"158260",251465,""
"158261",246788,""
"158262",251445,""
"158263",252491,""
"158264",73187,""
"158265",73665,""
"158266",74994,""
"158267",91719,""
"158268",53256,""
"158269",48569,""
"158270",252571,""
"158271",51111,""
"158272",51139,""
"158273",41555,""
"158274",102831,""
"158275",61790,""
"158276",15684,""
"158277",56434,""
"158278",41565,""
"158279",42121,""
"158280",252572,""
"158281",14801,""
"158282",76666,""
"158283",31826,""
"158284",248412,""
"158285",246179,""
"158286",60814,""
"158287",111533,""
"158288",80641,""
"158289",252573,""
"158290",46436,""
"158291",25094,""
"158292",132616,""
"158293",86491,""
"158294",18407,""
"158295",255387,""
"158296",20781,""
"158297",20782,""
"158298",253007,""
"158299",22645,""
"158300",27390,""
"158301",16655,""
"158302",84355,""
"158303",81152,""
"158304",22247,""
"158305",10228,""
"158306",21403,""
"158307",21404,""
"158308",21405,""
"158309",21406,""
"158310",21407,""
"158311",21402,""
"158312",21400,""
"158313",64794,""
"158314",6133,""
"158315",25634,""
"158316",62113,""
"158317",94925,""
"158318",95691,""
"158319",95698,""
"158320",21902,""
"158321",21911,""
"158322",21912,""
"158323",81041,""
"158324",25674,""
"158325",20210,""
"158326",20209,""
"158327",72152,""
"158328",7899,""
"158329",255645,""
"158330",34951,""
"158331",248252,""
"158332",45061,""
"158333",24657,""
"158334",24655,""
"158335",61308,""
"158336",28427,""
"158337",51909,""
"158338",255300,""
"158339",22400,""
"158340",22401,""
"158341",29546,""
"158342",79727,""
"158343",64607,""
"158344",110223,""
"158345",110955,""
"158346",19799,""
"158347",19800,""
"158348",19784,""
"158349",227753,""
"158350",233278,""
"158351",20347,""
"158352",118361,""
"158353",204117,""
"158354",248052,""
"158355",217054,""
"158356",217353,""
"158357",32130,""
"158358",17377,""
"158359",108666,""
"158360",109121,""
"158361",83369,""
"158362",83392,""
"158363",83389,""
"158364",250860,""
"158365",7121,""
"158366",140015,""
"158367",69060,""
"158368",69063,""
"158369",69065,""
"158370",69062,""
"158371",68227,""
"158372",68226,""
"158373",68236,""
"158374",101748,""
"158375",45940,""
"158376",47514,""
"158377",21388,""
"158378",21389,""
"158379",21390,""
"158380",21379,""
"158381",21380,""
"158382",21387,""
"158383",21384,""
"158384",21385,""
"158385",21386,""
"158386",34074,""
"158387",34075,""
"158388",31256,""
"158389",104581,""
"158390",104695,""
"158391",91786,""
"158392",91903,""
"158393",91192,""
"158394",91166,""
"158395",252996,""
"158396",91074,""
"158397",91075,""
"158398",90867,""
"158399",90869,""
"158400",90856,""
"158401",89424,""
"158402",107930,""
"158403",108409,""
"158404",108529,""
"158405",252599,""
"158406",44142,""
"158407",44172,""
"158408",44293,""
"158409",99574,""
"158410",10617,""
"158411",14171,""
"158412",14362,""
"158413",525,""
"158414",537,""
"158415",527,""
"158416",250930,""
"158417",13055,""
"158418",208541,""
"158419",34699,""
"158420",34700,""
"158421",34602,""
"158422",15094,""
"158423",66613,""
"158424",67823,""
"158425",35509,""
"158426",251977,""
"158427",22923,""
"158428",22895,""
"158429",55226,""
"158430",14558,""
"158431",5710,""
"158432",5700,""
"158433",5771,""
"158434",106706,""
"158435",184710,""
"158436",184717,""
"158437",106663,""
"158438",106683,""
"158439",683,""
"158440",55300,""
"158441",59379,""
"158442",54523,""
"158443",34524,""
"158444",70634,""
"158445",70741,""
"158446",70766,""
"158447",100152,""
"158448",70897,""
"158449",70900,""
"158450",70870,""
"158451",70974,""
"158452",15277,""
"158453",70979,""
"158454",71143,""
"158455",71101,""
"158456",71102,""
"158457",72260,""
"158458",72271,""
"158459",72238,""
"158460",72205,""
"158461",100149,""
"158462",36836,""
"158463",27072,""
"158464",30447,""
"158465",238431,""
"158466",776,""
"158467",80137,""
"158468",79934,""
"158469",855,""
"158470",61210,""
"158471",61196,""
"158472",1010,""
"158473",37328,""
"158474",49552,""
"158475",81283,""
"158476",54068,""
"158477",83782,""
"158478",61253,""
"158479",39014,""
"158480",16907,""
"158481",68976,""
"158482",5469,""
"158483",69138,""
"158484",69155,""
"158485",69162,""
"158486",69128,""
"158487",56852,""
"158488",50839,""
"158489",11485,""
"158490",47590,""
"158491",67428,""
"158492",39041,""
"158493",60105,""
"158494",39875,""
"158495",39701,""
"158496",16552,""
"158497",235392,""
"158498",16533,""
"158499",16483,""
"158500",104473,""
"158501",98123,""
"158502",98350,""
"158503",98200,""
"158504",98178,""
"158505",98382,""
"158506",98425,""
"158507",98408,""
"158508",1350,""
"158509",1686,""
"158510",1628,""
"158511",57052,""
"158512",57197,""
"158513",57350,""
"158514",57622,""
"158515",225,""
"158516",222,""
"158517",60176,""
"158518",60230,""
"158519",72483,""
"158520",72851,""
"158521",72842,""
"158522",72900,""
"158523",109420,""
"158524",109423,""
"158525",73938,""
"158526",74337,""
"158527",74273,""
"158528",74573,""
"158529",74666,""
"158530",1942,""
"158531",2279,""
"158532",52464,""
"158533",52880,""
"158534",53115,""
"158535",53144,""
"158536",53007,""
"158537",53022,""
"158538",52694,""
"158539",52648,""
"158540",52647,""
"158541",52277,""
"158542",52191,""
"158543",52001,""
"158544",97763,""
"158545",250931,""
"158546",51363,""
"158547",28650,""
"158548",28643,""
"158549",50017,""
"158550",50216,""
"158551",24550,""
"158552",24524,""
"158553",24487,""
"158554",15966,""
"158555",75333,""
"158556",75628,""
"158557",75676,""
"158558",75626,""
"158559",40392,""
"158560",49655,""
"158561",49656,""
"158562",49657,""
"158563",16713,""
"158564",41904,""
"158565",102467,""
"158566",102806,""
"158567",63195,""
"158568",61423,""
"158569",61462,""
"158570",61660,""
"158571",62028,""
"158572",42739,""
"158573",42740,""
"158574",249976,""
"158575",24393,""
"158576",79234,""
"158577",250861,""
"158578",22752,""
"158579",57045,""
"158580",60281,""
"158581",42098,""
"158582",75966,""
"158583",75979,""
"158584",76008,""
"158585",76158,""
"158586",76196,""
"158587",76362,""
"158588",248802,""
"158589",53911,""
"158590",83602,""
"158591",76492,""
"158592",76743,""
"158593",2517,""
"158594",2751,""
"158595",2910,""
"158596",2833,""
"158597",41029,""
"158598",41026,""
"158599",80508,""
"158600",80482,""
"158601",80444,""
"158602",64189,""
"158603",7180,""
"158604",21641,""
"158605",21642,""
"158606",21645,""
"158607",21643,""
"158608",21644,""
"158609",40549,""
"158610",40583,""
"158611",40660,""
"158612",40663,""
"158613",40664,""
"158614",40474,""
"158615",40182,""
"158616",40298,""
"158617",6273,""
"158618",6272,""
"158619",71200,""
"158620",40129,""
"158621",48750,""
"158622",82184,""
"158623",13354,""
"158624",85202,""
"158625",85088,""
"158626",90636,""
"158627",90668,""
"158628",93300,""
"158629",14256,""
"158630",14152,""
"158631",13987,""
"158632",104090,""
"158633",58138,""
"158634",13680,""
"158635",13718,""
"158636",13493,""
"158637",13415,""
"158638",13416,""
"158639",88572,""
"158640",88593,""
"158641",88594,""
"158642",3128,""
"158643",87018,""
"158644",87019,""
"158645",87013,""
"158646",87024,""
"158647",87006,""
"158648",87020,""
"158649",62097,""
"158650",204492,""
"158651",204493,""
"158652",13234,""
"158653",39788,""
"158654",111461,""
"158655",111486,""
"158656",111730,""
"158657",111984,""
"158658",111934,""
"158659",112242,""
"158660",112062,""
"158661",112267,""
"158662",112570,""
"158663",112557,""
"158664",42411,""
"158665",42412,""
"158666",42400,""
"158667",42402,""
"158668",80638,""
"158669",103090,""
"158670",102980,""
"158671",44307,""
"158672",250853,""
"158673",96217,""
"158674",96219,""
"158675",20088,""
"158676",240838,""
"158677",38765,""
"158678",66709,""
"158679",250998,""
"158680",87301,""
"158681",87321,""
"158682",65442,""
"158683",13128,""
"158684",25174,""
"158685",25134,""
"158686",25135,""
"158687",23998,""
"158688",23991,""
"158689",106764,""
"158690",106761,""
"158691",107162,""
"158692",107043,""
"158693",107404,""
"158694",83682,""
"158695",83654,""
"158696",83706,""
"158697",85994,""
"158698",86078,""
"158699",86050,""
"158700",86756,""
"158701",87151,""
"158702",87071,""
"158703",86525,""
"158704",86396,""
"158705",3437,""
"158706",3438,""
"158707",3439,""
"158708",54250,""
"158709",54247,""
"158710",54157,""
"158711",80801,""
"158712",80875,""
"158713",80853,""
"158714",80718,""
"158715",81108,""
"158716",12595,""
"158717",12718,""
"158718",12616,""
"158719",101914,""
"158720",85559,""
"158721",85597,""
"158722",85628,""
"158723",65795,""
"158724",65747,""
"158725",3689,""
"158726",17467,""
"158727",3725,""
"158728",3809,""
"158729",3812,""
"158730",101062,""
"158731",101336,""
"158732",58721,""
"158733",58764,""
"158734",58690,""
"158735",25024,""
"158736",235393,""
"158737",55686,""
"158738",3853,""
"158739",68934,""
"158740",21655,""
"158741",85849,""
"158742",24111,""
"158743",24163,""
"158744",24100,""
"158745",37561,""
"158746",37556,""
"158747",37451,""
"158748",68338,""
"158749",68337,""
"158750",68623,""
"158751",46809,""
"158752",46944,""
"158753",47123,""
"158754",47076,""
"158755",84341,""
"158756",27404,""
"158757",27396,""
"158758",65405,""
"158759",59879,""
"158760",59830,""
"158761",9840,""
"158762",9916,""
"158763",63949,""
"158764",46651,""
"158765",3940,""
"158766",57472,""
"158767",22740,""
"158768",22737,""
"158769",54264,""
"158770",54619,""
"158771",54581,""
"158772",54574,""
"158773",10480,""
"158774",22309,""
"158775",22348,""
"158776",22350,""
"158777",22344,""
"158778",22319,""
"158779",53756,""
"158780",22240,""
"158781",22294,""
"158782",22246,""
"158783",27709,""
"158784",29045,""
"158785",29042,""
"158786",29097,""
"158787",29098,""
"158788",10333,""
"158789",10432,""
"158790",10436,""
"158791",10355,""
"158792",10433,""
"158793",10170,""
"158794",88375,""
"158795",36755,""
"158796",64842,""
"158797",64713,""
"158798",6397,""
"158799",28791,""
"158800",96915,""
"158801",36350,""
"158802",6470,""
"158803",6442,""
"158804",55830,""
"158805",63402,""
"158806",46381,""
"158807",100845,""
"158808",98692,""
"158809",98741,""
"158810",98723,""
"158811",98812,""
"158812",36006,""
"158813",35657,""
"158814",93473,""
"158815",246332,""
"158816",93747,""
"158817",93661,""
"158818",93645,""
"158819",93751,""
"158820",246333,""
"158821",94915,""
"158822",95002,""
"158823",94896,""
"158824",95016,""
"158825",9567,""
"158826",69088,""
"158827",69118,""
"158828",69123,""
"158829",69090,""
"158830",96198,""
"158831",44112,""
"158832",250865,""
"158833",17019,""
"158834",16993,""
"158835",4122,""
"158836",77316,""
"158837",77558,""
"158838",77630,""
"158839",77675,""
"158840",77676,""
"158841",77619,""
"158842",77811,""
"158843",78183,""
"158844",78281,""
"158845",78516,""
"158846",78373,""
"158847",78909,""
"158848",78947,""
"158849",78950,""
"158850",79202,""
"158851",79140,""
"158852",78949,""
"158853",78962,""
"158854",79351,""
"158855",79342,""
"158856",79426,""
"158857",79427,""
"158858",79428,""
"158859",78250,""
"158860",78093,""
"158861",78123,""
"158862",248801,""
"158863",77011,""
"158864",77731,""
"158865",75567,""
"158866",75446,""
"158867",74970,""
"158868",74979,""
"158869",74193,""
"158870",74588,""
"158871",73821,""
"158872",100425,""
"158873",100446,""
"158874",105186,""
"158875",105188,""
"158876",105190,""
"158877",9520,""
"158878",9523,""
"158879",35491,""
"158880",50860,""
"158881",99731,""
"158882",99880,""
"158883",99992,""
"158884",99799,""
"158885",99797,""
"158886",25679,""
"158887",105640,""
"158888",105631,""
"158889",105572,""
"158890",105626,""
"158891",105491,""
"158892",105782,""
"158893",66294,""
"158894",250806,""
"158895",66293,""
"158896",9264,""
"158897",9239,""
"158898",9232,""
"158899",59502,""
"158900",248840,""
"158901",9128,""
"158902",101608,""
"158903",101501,""
"158904",101602,""
"158905",61553,""
"158906",20190,""
"158907",66679,""
"158908",45733,""
"158909",71793,""
"158910",71005,""
"158911",71579,""
"158912",71674,""
"158913",70984,""
"158914",71606,""
"158915",70300,""
"158916",70087,""
"158917",70067,""
"158918",35150,""
"158919",35156,""
"158920",35151,""
"158921",45455,""
"158922",96425,""
"158923",96432,""
"158924",88709,""
"158925",88828,""
"158926",88797,""
"158927",89143,""
"158928",89145,""
"158929",89913,""
"158930",54088,""
"158931",35370,""
"158932",35250,""
"158933",4623,""
"158934",8927,""
"158935",109278,""
"158936",26099,""
"158937",254143,""
"158938",68750,""
"158939",35139,""
"158940",35130,""
"158941",87467,""
"158942",87513,""
"158943",7613,""
"158944",7635,""
"158945",7640,""
"158946",54820,""
"158947",34716,""
"158948",75406,""
"158949",34569,""
"158950",33986,""
"158951",33987,""
"158952",4669,""
"158953",248359,""
"158954",24654,""
"158955",43885,""
"158956",43811,""
"158957",43852,""
"158958",99549,""
"158959",250932,""
"158960",61316,""
"158961",61220,""
"158962",61312,""
"158963",61155,""
"158964",43549,""
"158965",43729,""
"158966",43766,""
"158967",43793,""
"158968",43553,""
"158969",20037,""
"158970",20035,""
"158971",255307,""
"158972",39549,""
"158973",52049,""
"158974",54220,""
"158975",6592,""
"158976",6614,""
"158977",6718,""
"158978",6655,""
"158979",6659,""
"158980",6666,""
"158981",6717,""
"158982",6769,""
"158983",43393,""
"158984",43289,""
"158985",248803,""
"158986",59562,""
"158987",8717,""
"158988",71983,""
"158989",72044,""
"158990",68675,""
"158991",242822,""
"158992",242823,""
"158993",242824,""
"158994",253661,""
"158995",250999,""
"158996",79252,""
"158997",127359,""
"158998",33303,""
"158999",103396,""
"159000",59034,""
"159001",100608,""
"159002",100485,""
"159003",100409,""
"159004",100472,""
"159005",90281,""
"159006",90186,""
"159007",8592,""
"159008",67291,""
"159009",23850,""
"159010",23853,""
"159011",23854,""
"159012",23862,""
"159013",248800,""
"159014",58712,""
"159015",4932,""
"159016",107588,""
"159017",250424,""
"159018",24865,""
"159019",29203,""
"159020",29293,""
"159021",29553,""
"159022",29607,""
"159023",29603,""
"159024",29600,""
"159025",29462,""
"159026",29372,""
"159027",29351,""
"159028",80566,""
"159029",80834,""
"159030",8273,""
"159031",80184,""
"159032",8183,""
"159033",8073,""
"159034",8238,""
"159035",33096,""
"159036",83918,""
"159037",83717,""
"159038",83721,""
"159039",84080,""
"159040",204491,""
"159041",5041,""
"159042",5119,""
"159043",5151,""
"159044",249773,""
"159045",5293,""
"159046",101999,""
"159047",102411,""
"159048",99073,""
"159049",107679,""
"159050",109888,""
"159051",109918,""
"159052",110064,""
"159053",110044,""
"159054",110206,""
"159055",110207,""
"159056",110215,""
"159057",110229,""
"159058",110496,""
"159059",110459,""
"159060",110455,""
"159061",110642,""
"159062",110625,""
"159063",110990,""
"159064",111008,""
"159065",111176,""
"159066",111267,""
"159067",111253,""
"159068",111261,""
"159069",111383,""
"159070",246330,""
"159071",67694,""
"159072",67654,""
"159073",250094,""
"159074",30668,""
"159075",30645,""
"159076",24465,""
"159077",24461,""
"159078",24468,""
"159079",24467,""
"159080",61131,""
"159081",170588,""
"159082",244751,""
"159083",201706,""
"159084",233587,""
"159085",208825,""
"159086",222409,""
"159087",211720,""
"159088",234102,""
"159089",223986,""
"159090",50107,""
"159091",197999,""
"159092",124005,""
"159093",5367,""
"159094",168252,""
"159095",187957,""
"159096",187946,""
"159097",125626,""
"159098",142756,""
"159099",246089,""
"159100",116233,""
"159101",145327,""
"159102",115953,""
"159103",116129,""
"159104",91928,""
"159105",188039,""
"159106",163415,""
"159107",163595,""
"159108",193079,""
"159109",182972,""
"159110",120841,""
"159111",120832,""
"159112",120840,""
"159113",120856,""
"159114",124161,""
"159115",124166,""
"159116",121642,""
"159117",193812,""
"159118",191952,""
"159119",194357,""
"159120",170091,""
"159121",170104,""
"159122",170107,""
"159123",170100,""
"159124",170085,""
"159125",116729,""
"159126",141539,""
"159127",194342,""
"159128",193969,""
"159129",145548,""
"159130",180490,""
"159131",185914,""
"159132",124206,""
"159133",194826,""
"159134",194844,""
"159135",195617,""
"159136",122061,""
"159137",122258,""
"159138",122276,""
"159139",170281,""
"159140",170260,""
"159141",117032,""
"159142",117051,""
"159143",164340,""
"159144",117449,""
"159145",117544,""
"159146",117878,""
"159147",122406,""
"159148",118086,""
"159149",195205,""
"159150",122720,""
"159151",118326,""
"159152",118295,""
"159153",245595,""
"159154",137700,""
"159155",137698,""
"159156",137697,""
"159157",196203,""
"159158",168971,""
"159159",118448,""
"159160",161607,""
"159161",183013,""
"159162",142865,""
"159163",180465,""
"159164",144086,""
"159165",185262,""
"159166",185256,""
"159167",188291,""
"159168",126092,""
"159169",197060,""
"159170",197219,""
"159171",133814,""
"159172",184576,""
"159173",174986,""
"159174",176240,""
"159175",173169,""
"159176",183737,""
"159177",113986,""
"159178",197379,""
"159179",124598,""
"159180",180635,""
"159181",180645,""
"159182",164992,""
"159183",197914,""
"159184",188569,""
"159185",184624,""
"159186",178605,""
"159187",124843,""
"159188",186159,""
"159189",167995,""
"159190",167997,""
"159191",67848,""
"159192",179236,""
"159193",178856,""
"159194",167295,""
"159195",119330,""
"159196",119333,""
"159197",92338,""
"159198",92595,""
"159199",155295,""
"159200",165707,""
"159201",148263,""
"159202",137783,""
"159203",138108,""
"159204",138250,""
"159205",138306,""
"159206",184076,""
"159207",198447,""
"159208",119792,""
"159209",138629,""
"159210",186532,""
"159211",114206,""
"159212",114335,""
"159213",134582,""
"159214",134605,""
"159215",134915,""
"159216",246088,""
"159217",123008,""
"159218",123162,""
"159219",190925,""
"159220",183461,""
"159221",183477,""
"159222",120013,""
"159223",126503,""
"159224",148191,""
"159225",120028,""
"159226",123452,""
"159227",113856,""
"159228",165914,""
"159229",198905,""
"159230",26514,""
"159231",26511,""
"159232",120183,""
"159233",189195,""
"159234",189203,""
"159235",173069,""
"159236",125434,""
"159237",199265,""
"159238",120539,""
"159239",120549,""
"159240",145062,""
"159241",24774,""
"159242",166454,""
"159243",169898,""
"159244",187638,""
"159245",166375,""
"159246",181781,""
"159247",181631,""
"159248",150185,""
"159249",150184,""
"159250",200050,""
"159251",123930,""
"159252",123940,""
"159253",248350,""
"159254",191298,""
"159255",242810,""
"159256",255380,""
"159257",109063,""
"159258",155793,""
"159259",27568,""
"159260",140025,""
"159261",140046,""
"159262",22134,""
"159263",21398,""
"159264",61126,""
"159265",141917,""
"159266",253638,""
"159267",46918,""
"159268",23359,""
"159269",23357,""
"159270",602,""
"159271",33418,""
"159272",22491,""
"159273",246789,""
"159274",51950,""
"159275",51949,""
"159276",51943,""
"159277",51947,""
"159278",51942,""
"159279",204515,""
"159280",70156,""
"159281",70149,""
"159282",23470,""
"159283",23471,""
"159284",52395,""
"159285",52396,""
"159286",72106,""
"159287",157155,""
"159288",83423,""
"159289",166500,""
"159290",42552,""
"159291",42587,""
"159292",37326,""
"159293",37269,""
"159294",49410,""
"159295",151171,""
"159296",255312,""
"159297",62766,""
"159298",96792,""
"159299",247235,""
"159300",247239,""
"159301",108624,""
"159302",51907,""
"159303",51905,""
"159304",22489,""
"159305",246645,""
"159306",51904,""
"159307",51906,""
"159308",51894,""
"159309",51908,""
"159310",20041,""
"159311",20044,""
"159312",20039,""
"159313",255348,""
"159314",248348,""
"159315",91720,""
"159316",151221,""
"159317",19895,""
"159318",19898,""
"159319",19902,""
"159320",245243,""
"159321",24302,""
"159322",233125,""
"159323",255622,""
"159324",163902,""
"159325",249133,""
"159326",249134,""
"159327",127440,""
"159328",21558,""
"159329",21562,""
"159330",255305,""
"159331",255304,""
"159332",245736,""
"159333",255398,""
"159334",19893,""
"159335",246643,""
"159336",19892,""
"159337",13374,""
"159338",20245,""
"159339",93832,""
"159340",92981,""
"159341",244041,""
"159342",157156,""
"159343",22675,""
"159344",66856,""
"159345",204516,""
"159346",23236,""
"159347",109449,""
"159348",208554,""
"159349",3423,""
"159350",12748,""
"159351",22048,""
"159352",22049,""
"159353",21532,""
"159354",12563,""
"159355",12559,""
"159356",12560,""
"159357",12561,""
"159358",12565,""
"159359",65603,""
"159360",255397,""
"159361",205453,""
"159362",107710,""
"159363",13382,""
"159364",13387,""
"159365",251580,""
"159366",251579,""
"159367",69583,""
"159368",21507,""
"159369",21505,""
"159370",124241,""
"159371",109865,""
"159372",22422,""
"159373",20699,""
"159374",22295,""
"159375",22305,""
"159376",22304,""
"159377",22306,""
"159378",22284,""
"159379",22286,""
"159380",22263,""
"159381",229325,""
"159382",22230,""
"159383",22231,""
"159384",229324,""
"159385",205452,""
"159386",253501,""
"159387",24251,""
"159388",35621,""
"159389",235312,""
"159390",248933,""
"159391",255317,""
"159392",21917,""
"159393",23249,""
"159394",253055,""
"159395",4139,""
"159396",246644,""
"159397",4137,""
"159398",23425,""
"159399",78196,""
"159400",23415,""
"159401",244038,""
"159402",244039,""
"159403",246647,""
"159404",31702,""
"159405",151220,""
"159406",20173,""
"159407",20172,""
"159408",20153,""
"159409",20174,""
"159410",93830,""
"159411",107540,""
"159412",231779,""
"159413",20125,""
"159414",93831,""
"159415",110138,""
"159416",20124,""
"159417",253056,""
"159418",157192,""
"159419",20093,""
"159420",20094,""
"159421",70404,""
"159422",127444,""
"159423",248248,""
"159424",20045,""
"159425",20046,""
"159426",255492,""
"159427",33530,""
"159428",20030,""
"159429",20031,""
"159430",20032,""
"159431",20029,""
"159432",4839,""
"159433",100722,""
"159434",20021,""
"159435",20022,""
"159436",237550,""
"159437",20023,""
"159438",66923,""
"159439",58667,""
"159440",43011,""
"159441",19885,""
"159442",62133,""
"159443",212916,""
"159444",253057,""
"159445",253052,""
"159446",253053,""
"159447",253054,""
"159448",252930,""
"159449",244040,""
"159450",21627,""
"159451",246646,""
"159452",102008,""
"159453",107621,""
"159454",67690,""
"159455",227757,""
"159456",187972,""
"159457",115811,""
"159458",114774,""
"159459",114785,""
"159460",193033,""
"159461",193095,""
"159462",23001,""
"159463",126019,""
"159464",132554,""
"159465",132558,""
"159466",44031,""
"159467",170207,""
"159468",119478,""
"159469",122351,""
"159470",149497,""
"159471",118319,""
"159472",195467,""
"159473",180432,""
"159474",122793,""
"159475",122825,""
"159476",150817,""
"159477",124468,""
"159478",124524,""
"159479",124535,""
"159480",115576,""
"159481",118839,""
"159482",181081,""
"159483",181082,""
"159484",124220,""
"159485",198011,""
"159486",126761,""
"159487",115063,""
"159488",198546,""
"159489",162040,""
"159490",170155,""
"159491",115443,""
"159492",123617,""
"159493",56714,""
"159494",199406,""
"159495",189980,""
"159496",166404,""
"159497",170359,""
"159498",182030,""
"159499",114104,""
"159500",197663,""
"159501",251695,""
"159502",247928,""
"159503",137389,""
"159504",114475,""
"159505",114457,""
"159506",194688,""
"159507",194689,""
"159508",118782,""
"159509",196383,""
"159510",182982,""
"159511",191026,""
"159512",197611,""
"159513",172844,""
"159514",198416,""
"159515",198417,""
"159516",113896,""
"159517",120711,""
"159518",191702,""
"159519",199972,""
"159520",199973,""
"159521",199813,""
"159522",250585,""
"159523",199984,""
"159524",244695,""
"159525",234123,""
"159526",121725,""
"159527",121727,""
"159528",121745,""
"159529",196503,""
"159530",197223,""
"159531",176618,""
"159532",124361,""
"159533",124367,""
"159534",165353,""
"159535",189425,""
"159536",186817,""
"159537",198776,""
"159538",199038,""
"159539",120585,""
"159540",125514,""
"159541",235986,""
"159542",206624,""
"159543",207122,""
"159544",210065,""
"159545",238808,""
"159546",254941,""
"159547",222567,""
"159548",203804,""
"159549",242266,""
"159550",243728,""
"159551",252542,""
"159552",247917,""
"159553",177076,""
"159554",161964,""
"159555",161969,""
"159556",222534,""
"159557",214583,""
"159558",214780,""
"159559",216511,""
"159560",251295,""
"159561",243240,""
"159562",250109,""
"159563",244377,""
"159564",250141,""
"159565",222374,""
"159566",255072,""
"159567",192481,""
"159568",192486,""
"159569",192786,""
"159570",137176,""
"159571",114381,""
"159572",136416,""
"159573",133033,""
"159574",194358,""
"159575",116890,""
"159576",116725,""
"159577",122273,""
"159578",117304,""
"159579",195780,""
"159580",179637,""
"159581",179673,""
"159582",171063,""
"159583",184806,""
"159584",188242,""
"159585",190686,""
"159586",31659,""
"159587",31660,""
"159588",164698,""
"159589",164759,""
"159590",164761,""
"159591",128168,""
"159592",197511,""
"159593",177086,""
"159594",178676,""
"159595",188304,""
"159596",188812,""
"159597",186458,""
"159598",145255,""
"159599",145261,""
"159600",92428,""
"159601",138253,""
"159602",119758,""
"159603",184141,""
"159604",189978,""
"159605",126244,""
"159606",162498,""
"159607",186665,""
"159608",186788,""
"159609",145852,""
"159610",146461,""
"159611",181353,""
"159612",123101,""
"159613",123102,""
"159614",162551,""
"159615",189683,""
"159616",47926,""
"159617",187009,""
"159618",144514,""
"159619",198984,""
"159620",125548,""
"159621",182718,""
"159622",179859,""
"159623",135865,""
"159624",181889,""
"159625",191754,""
"159626",177855,""
"159627",178223,""
"159628",177896,""
"159629",177927,""
"159630",245762,""
"159631",122396,""
"159632",197472,""
"159633",78989,""
"159634",29247,""
"159635",254513,""
"159636",250355,""
"159637",239623,""
"159638",255441,""
"159639",219010,""
"159640",203469,""
"159641",116590,""
"159642",205073,""
"159643",239298,""
"159644",149518,""
"159645",171220,""
"159646",171373,""
"159647",192575,""
"159648",115819,""
"159649",116021,""
"159650",133251,""
"159651",116236,""
"159652",116228,""
"159653",116243,""
"159654",192896,""
"159655",163093,""
"159656",116276,""
"159657",171597,""
"159658",136433,""
"159659",136454,""
"159660",116592,""
"159661",137651,""
"159662",148728,""
"159663",149159,""
"159664",121328,""
"159665",121690,""
"159666",132541,""
"159667",133040,""
"159668",134127,""
"159669",116852,""
"159670",143343,""
"159671",145549,""
"159672",145563,""
"159673",145550,""
"159674",124205,""
"159675",194910,""
"159676",47997,""
"159677",180314,""
"159678",180256,""
"159679",195179,""
"159680",122297,""
"159681",122357,""
"159682",122355,""
"159683",117975,""
"159684",117898,""
"159685",190018,""
"159686",141698,""
"159687",118192,""
"159688",118433,""
"159689",195450,""
"159690",194786,""
"159691",124945,""
"159692",168945,""
"159693",169619,""
"159694",169646,""
"159695",251971,""
"159696",137752,""
"159697",167234,""
"159698",118684,""
"159699",197417,""
"159700",197190,""
"159701",197458,""
"159702",176855,""
"159703",197290,""
"159704",170370,""
"159705",183805,""
"159706",124641,""
"159707",197655,""
"159708",177096,""
"159709",197868,""
"159710",188175,""
"159711",188579,""
"159712",167662,""
"159713",152026,""
"159714",152059,""
"159715",106515,""
"159716",124829,""
"159717",124828,""
"159718",165507,""
"159719",198026,""
"159720",197958,""
"159721",165573,""
"159722",165569,""
"159723",171856,""
"159724",178426,""
"159725",179140,""
"159726",119352,""
"159727",171958,""
"159728",187608,""
"159729",147034,""
"159730",114336,""
"159731",198700,""
"159732",186728,""
"159733",134801,""
"159734",135294,""
"159735",146283,""
"159736",170096,""
"159737",190936,""
"159738",34313,""
"159739",144541,""
"159740",125519,""
"159741",125528,""
"159742",187696,""
"159743",120234,""
"159744",120285,""
"159745",144805,""
"159746",154374,""
"159747",182702,""
"159748",113493,""
"159749",169868,""
"159750",167986,""
"159751",120638,""
"159752",120634,""
"159753",120658,""
"159754",166407,""
"159755",166410,""
"159756",166438,""
"159757",135871,""
"159758",125332,""
"159759",191866,"Medium tree persistent from cultivation."
"159760",151085,""
"159761",151087,""
"159762",191628,""
"159763",167076,""
"159764",167082,""
"159765",167041,""
"159766",177925,""
"159767",177926,""
"159768",234305,""
"159769",220274,""
"159770",222520,""
"159771",239836,""
"159772",243249,""
"159773",203013,""
"159774",213188,""
